record_id,insect_id,plant_name,plant_family,observation_type,plant_part,life_stage,reference,notes
hostplant-902309,species-21493,クチナシ,アカネ科,文献,新梢の茎,,日本原色アブラムシ図鑑,葉裏にも寄生し、コロニーは小さい。
hostplant-902310,species-21493,チャノキ,ツバキ科,文献,新梢の茎,,日本原色アブラムシ図鑑,葉裏にも寄生し、コロニーは小さい。
hostplant-902311,species-21493,ミカン類,,文献,新梢の茎,,日本原色アブラムシ図鑑,葉裏にも寄生し、コロニーは小さい。
hostplant-902312,species-21494,カナメモチ,バラ科,文献,新梢の茎、葉裏,,日本原色アブラムシ図鑑,コロニーは小さいことが多い。
hostplant-902313,species-21494,タチシャリンバイ,,文献,新梢の茎、葉裏,,日本原色アブラムシ図鑑,コロニーは小さいことが多い。
hostplant-902314,species-21634,ヨメナ,キク科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902315,species-21635,チシマアザミ,,文献,茎と葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902316,species-21635,アザミの一種,,文献,茎と葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902317,species-21636,カキドオシ,,文献,幼茎部と葉裏,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902318,species-21325,ヤエムグラ,アカネ科,文献,葉裏,,日本原色アブラムシ図鑑,ときに茎。コロニーは小さい。
hostplant-902319,species-21325,ヤマブキ,,文献,葉裏,,日本原色アブラムシ図鑑,ときに茎。コロニーは小さい。
hostplant-902320,species-21325,フキ,キク科,文献,葉裏,,日本原色アブラムシ図鑑,ときに茎。コロニーは小さい。
hostplant-902321,species-21638,ムラサキツメクサ,マメ科,文献,葉柄、花梗,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902322,species-21638,シロツメクサ,マメ科,文献,葉柄、花梗,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902323,species-21638,ムラサキウマゴヤシ,マメ科,文献,葉柄、花梗,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902324,species-21326,アオキ,,文献,葉裏に点在,,日本原色アブラムシ図鑑,春季に幹母の寄生を受けた葉は巻縮する。
hostplant-902325,species-21326,ケクロモジ,,文献,葉裏に点在,,日本原色アブラムシ図鑑,春季に幹母の寄生を受けた葉は巻縮する。
hostplant-902326,species-21483,サツマイモ,ヒルガオ科,文献,茎、葉裏,,日本原色アブラムシ図鑑,葉裏に多い。
hostplant-902327,species-21483,ソラマメ,マメ科,文献,茎、葉裏,,日本原色アブラムシ図鑑,葉裏に多い。
hostplant-902328,species-21483,ナス,ナス科,文献,茎、葉裏,,日本原色アブラムシ図鑑,葉裏に多い。
hostplant-902329,species-21483,ドウダンツツジ,ツツジ科,文献,茎、葉裏,,日本原色アブラムシ図鑑,葉裏に多い。
hostplant-902330,species-21483,ハクチョウゲ,,文献,茎、葉裏,,日本原色アブラムシ図鑑,葉裏に多い。
hostplant-902331,species-21483,ハゼ,,文献,茎、葉裏,,日本原色アブラムシ図鑑,葉裏に多い。
hostplant-902332,species-21483,ハクモクレン,,文献,茎、葉裏,,日本原色アブラムシ図鑑,葉裏に多い。
hostplant-902333,species-21483,ヒルガオなど多数,,文献,茎、葉裏,,日本原色アブラムシ図鑑,葉裏に多い。
hostplant-902334,species-21327,クロモジ,クスノキ科,文献,葉裏,,日本原色アブラムシ図鑑,
hostplant-902335,species-21327,アブラチャン,クスノキ科,文献,葉裏,,日本原色アブラムシ図鑑,
hostplant-902336,species-21327,シロモジ,,文献,葉裏,,日本原色アブラムシ図鑑,
hostplant-902337,species-21508,カワラヨモギ,キク科,文献,上部の茎,,日本原色アブラムシ図鑑,点在することが多くコロニーの形成は少ない。
hostplant-902338,species-21484,ヘクソカズラ,アカネ科,文献,葉裏および葉茎,,日本原色アブラムシ図鑑,コロニーはときに大きい。
hostplant-902339,species-21484,ハマオトコカズラ,,文献,葉裏および葉茎,,日本原色アブラムシ図鑑,コロニーはときに大きい。
hostplant-902340,species-21339,エゴマ,シソ科,文献,葉裏,,日本原色アブラムシ図鑑,開花期には花梗にも多い。コロニーは小さい。
hostplant-902341,species-21339,シソ,シソ科,文献,葉裏,,日本原色アブラムシ図鑑,開花期には花梗にも多い。コロニーは小さい。
hostplant-902342,species-21645,エンドウ,マメ科,文献,茎、葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902343,species-21645,シロツメクサ,マメ科,文献,茎、葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902344,species-21645,スイートピー,マメ科,文献,茎、葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902345,species-21645,ハマエンドウほか多数,,文献,茎、葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902346,species-21331,多種の植物,,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902347,species-21334,ノアザミ,キク科,文献,茎の上部,,日本原色アブラムシ図鑑,群棲する。コロニーは常に大きい。
hostplant-902348,species-21648,成葉の裏面,,文献,下葉に多くコロニーは小さい。,,日本原色アブラムシ図鑑,
hostplant-902349,species-21649,茎,,文献,コロニーは小さい。,,日本原色アブラムシ図鑑,
hostplant-902350,species-21404,ノゲシ,キク科,文献,生長部の茎,,日本原色アブラムシ図鑑,ときに葉裏にも寄生し、コロニーはきわめて大きい。
hostplant-902351,species-21404,オオオニタビラコ,,文献,生長部の茎,,日本原色アブラムシ図鑑,ときに葉裏にも寄生し、コロニーはきわめて大きい。
hostplant-902352,species-21410,サルトリイバラ,サルトリイバラ科,文献,新梢部の茎、葉裏,,日本原色アブラムシ図鑑,コロニーは大きいことが多い。
hostplant-902353,species-21410,ツリフネソウ,ツリフネソウ科,文献,新梢部の茎、葉裏,,日本原色アブラムシ図鑑,コロニーは大きいことが多い。
hostplant-902354,species-21380,ゲンノショウコ,,文献,葉裏,,日本原色アブラムシ図鑑,葉は下方に巻縮して赤色をおびる。コロニーは中くらい。
hostplant-902355,species-21380,チシマフウロ,,文献,葉裏,,日本原色アブラムシ図鑑,葉は下方に巻縮して赤色をおびる。コロニーは中くらい。
hostplant-902356,species-21381,アキチョウジ,シソ科,文献,葉裏,,日本原色アブラムシ図鑑,葉は巻縮する。コロニーは中くらい。
hostplant-902357,species-21381,ヤマハッカ,シソ科,文献,葉裏,,日本原色アブラムシ図鑑,葉は巻縮する。コロニーは中くらい。
hostplant-902358,species-21381,ヒキオコシ,シソ科,文献,葉裏,,日本原色アブラムシ図鑑,葉は巻縮する。コロニーは中くらい。
hostplant-902359,species-21383,フィゾステギア,,文献,茎、花穂、葉裏,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902360,species-21383,オドリコソウ,シソ科,文献,茎、花穂、葉裏,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902361,species-21401,ツリフネソウ,ツリフネソウ科,文献,地ぎわの茎と地下の根,,日本原色アブラムシ図鑑,
hostplant-902362,species-21401,キツリフネ,ツリフネソウ科,文献,地ぎわの茎と地下の根,,日本原色アブラムシ図鑑,
hostplant-902363,species-6111,根,,文献,コロニーは小さい。,,日本原色アブラムシ図鑑,
hostplant-902364,species-21657,ウツギ,アジサイ科,文献,新葉の裏面,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902365,species-21658,生長部の茎と葉裏,,文献,,,日本原色アブラムシ図鑑,
hostplant-902366,species-21480,キク,キク科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902367,species-21480,ヨモギ類,,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902368,species-21660,ヨメナ,キク科,文献,葉の表面,,日本原色アブラムシ図鑑,裏面から表面に向きに巻いてつつ状の巻葉となる。
hostplant-902369,species-21661,ヤブマオ,イラクサ科,文献,葉裏,,日本原色アブラムシ図鑑,点々と寄生するが、まれに小さいコロニーが形成される。
hostplant-902370,species-21661,コアカソ,イラクサ科,文献,葉裏,,日本原色アブラムシ図鑑,点々と寄生するが、まれに小さいコロニーが形成される。
hostplant-902371,species-21662,ウメ,バラ科,文献,ニワウメでは新梢の葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902372,species-21662,ニワウメ,,文献,ニワウメでは新梢の葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902373,species-21662,カワラヨモギ,キク科,文献,ニワウメでは新梢の葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902374,species-21663,ワスレグサ属の植物,,文献,生長部の心部,,日本原色アブラムシ図鑑,新葉の裏面にも寄生し、コロニーは大きい。
hostplant-902375,species-21664,ホソバワダン,,文献,生長点の茎葉,,日本原色アブラムシ図鑑,葉裏にも多く、また古い葉にも寄生する。コロニーは小さい場合が多い。
hostplant-902376,species-21664,ヤクシソウ,キク科,文献,生長点の茎葉,,日本原色アブラムシ図鑑,葉裏にも多く、また古い葉にも寄生する。コロニーは小さい場合が多い。
hostplant-902377,species-21473,リンゴ,バラ科,文献,多くは葉裏,,日本原色アブラムシ図鑑,葉は下方に巻縮する。
hostplant-902378,species-21473,ズミ,バラ科,文献,多くは葉裏,,日本原色アブラムシ図鑑,葉は下方に巻縮する。
hostplant-902379,species-21473,ボケ,バラ科,文献,多くは葉裏,,日本原色アブラムシ図鑑,葉は下方に巻縮する。
hostplant-902380,species-21473,カマツカ,バラ科,文献,多くは葉裏,,日本原色アブラムシ図鑑,葉は下方に巻縮する。
hostplant-902381,species-21666,アンズ,バラ科,文献,新葉の葉裏,,日本原色アブラムシ図鑑,葉は巻縮する。コロニーは大きい。
hostplant-902382,species-21666,ウメ,バラ科,文献,新葉の葉裏,,日本原色アブラムシ図鑑,葉は巻縮する。コロニーは大きい。
hostplant-902383,species-21667,ソメイヨシノ,バラ科,文献,夏寄主植物上ではヒキオコシ,,日本原色アブラムシ図鑑,サクラの葉に寄生し葉は裏面から上方へ巻縮して巻葉となる。
hostplant-902384,species-21667,サトザクラ,,文献,夏寄主植物上ではヒキオコシ,,日本原色アブラムシ図鑑,サクラの葉に寄生し葉は裏面から上方へ巻縮して巻葉となる。
hostplant-902385,species-21667,オオシマザクラ,バラ科,文献,夏寄主植物上ではヒキオコシ,,日本原色アブラムシ図鑑,サクラの葉に寄生し葉は裏面から上方へ巻縮して巻葉となる。
hostplant-902386,species-21667,ヒカンオヨシ,,文献,夏寄主植物上ではヒキオコシ,,日本原色アブラムシ図鑑,サクラの葉に寄生し葉は裏面から上方へ巻縮して巻葉となる。
hostplant-902387,species-21668,モモ,バラ科,文献,葉裏,,日本原色アブラムシ図鑑,花などにも寄生する。
hostplant-902388,species-21668,アブラナ,アブラナ科,文献,葉裏,,日本原色アブラムシ図鑑,花などにも寄生する。
hostplant-902389,species-21668,カリフラワー,アブラナ科,文献,葉裏,,日本原色アブラムシ図鑑,花などにも寄生する。
hostplant-902390,species-21668,キャベツ,アブラナ科,文献,葉裏,,日本原色アブラムシ図鑑,花などにも寄生する。
hostplant-902391,species-21668,ジャガイモ,ナス科,文献,葉裏,,日本原色アブラムシ図鑑,花などにも寄生する。
hostplant-902392,species-21668,タバコ,ナス科,文献,葉裏,,日本原色アブラムシ図鑑,花などにも寄生する。
hostplant-902393,species-21511,ウマノアシガタ,,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902394,species-21670,サクラ類,バラ科,文献,葉裏,,日本原色アブラムシ図鑑,サクラではコロニーは大きい。
hostplant-902395,species-21670,ヒキオコシ,シソ科,文献,葉裏,,日本原色アブラムシ図鑑,サクラではコロニーは大きい。
hostplant-902396,species-6136,スモモ,バラ科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは大きくアリが訪れることが多い。
hostplant-902397,species-6136,モモ,バラ科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは大きくアリが訪れることが多い。
hostplant-902398,species-6136,ボタンヅル,キンポウゲ科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは大きくアリが訪れることが多い。
hostplant-902399,species-6136,センニンソウ,キンポウゲ科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは大きくアリが訪れることが多い。
hostplant-902400,species-21672,葉,,文献,コロニーは小さい。,,日本原色アブラムシ図鑑,
hostplant-902401,species-21673,クワクサ,クワ科,文献,上部の葉の裏面,,日本原色アブラムシ図鑑,葉はわずかに縮む。コロニーは大きい。
hostplant-902402,species-21474,シソ,シソ科,文献,地ぎわの茎か地下の根,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902403,species-21423,ミヤマベニシダ,,文献,葉裏,,日本原色アブラムシ図鑑,コロニーはしばしば大きい。
hostplant-902404,species-21423,シノブカグマ,,文献,葉裏,,日本原色アブラムシ図鑑,コロニーはしばしば大きい。
hostplant-902405,species-21471,カリン,,文献,葉裏,,日本原色アブラムシ図鑑,葉は巻縮することが多い。
hostplant-902406,species-21471,リンゴ,バラ科,文献,葉裏,,日本原色アブラムシ図鑑,葉は巻縮することが多い。
hostplant-902407,species-21346,グミ,グミ科,文献,グミでは新芽・葉裏・葉柄,,日本原色アブラムシ図鑑,コロニーは小さいが、夏寄主植物ではやや大きい。
hostplant-902408,species-21346,ヒメアザミ,,文献,グミでは新芽・葉裏・葉柄,,日本原色アブラムシ図鑑,コロニーは小さいが、夏寄主植物ではやや大きい。
hostplant-902409,species-21346,ゴボウ,キク科,文献,グミでは新芽・葉裏・葉柄,,日本原色アブラムシ図鑑,コロニーは小さいが、夏寄主植物ではやや大きい。
hostplant-902410,species-21348,ヨモギ類,,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは小さいときが多い。
hostplant-902411,species-20681,イチゴ,,文献,葉裏、葉柄,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902412,species-21351,アイタデ,,文献,タデでは葉裏,,日本原色アブラムシ図鑑,タデでは点在。グミ上ではコロニーは大きい。
hostplant-902413,species-21351,イヌタデ,タデ科,文献,タデでは葉裏,,日本原色アブラムシ図鑑,タデでは点在。グミ上ではコロニーは大きい。
hostplant-902414,species-21351,ハルタデ,,文献,タデでは葉裏,,日本原色アブラムシ図鑑,タデでは点在。グミ上ではコロニーは大きい。
hostplant-902415,species-21351,ナツグミ,グミ科,文献,タデでは葉裏,,日本原色アブラムシ図鑑,タデでは点在。グミ上ではコロニーは大きい。
hostplant-902416,species-20692,トウバナ,,文献,茎の上部、花穂,,日本原色アブラムシ図鑑,コロニーは小さいが密集している。
hostplant-902417,species-20692,アキノタムラソウ,シソ科,文献,茎の上部、花穂,,日本原色アブラムシ図鑑,コロニーは小さいが密集している。
hostplant-902418,species-20675,シクラメン,サクラソウ科,文献,葉裏と葉柄,,日本原色アブラムシ図鑑,コロニーはやや大きい。
hostplant-902419,species-20675,カルセオラリア,,文献,葉裏と葉柄,,日本原色アブラムシ図鑑,コロニーはやや大きい。
hostplant-902420,species-20675,シネラリア,キク科,文献,葉裏と葉柄,,日本原色アブラムシ図鑑,コロニーはやや大きい。
hostplant-902421,species-20672,ホップ,アサ科,文献,葉裏,,日本原色アブラムシ図鑑,スモモの場合、葉は巻縮する。
hostplant-902422,species-20672,カナムグラ,アサ科,文献,葉裏,,日本原色アブラムシ図鑑,スモモの場合、葉は巻縮する。
hostplant-902423,species-20672,スモモ,バラ科,文献,葉裏,,日本原色アブラムシ図鑑,スモモの場合、葉は巻縮する。
hostplant-902424,species-20672,ウメ,バラ科,文献,葉裏,,日本原色アブラムシ図鑑,スモモの場合、葉は巻縮する。
hostplant-902425,species-21468,ネギ,ネギ科,文献,葉,,日本原色アブラムシ図鑑,コロニーは大きくしばしば大発生となる。
hostplant-902426,species-21468,タマネギ,ヒガンバナ科,文献,葉,,日本原色アブラムシ図鑑,コロニーは大きくしばしば大発生となる。
hostplant-902427,species-21468,ニラ,,文献,葉,,日本原色アブラムシ図鑑,コロニーは大きくしばしば大発生となる。
hostplant-902428,species-21468,ノビル,ヒガンバナ科,文献,葉,,日本原色アブラムシ図鑑,コロニーは大きくしばしば大発生となる。
hostplant-902429,species-5757,茎と葉裏,,文献,点在することが多く、コロニーを形成することは少ない。,,日本原色アブラムシ図鑑,
hostplant-902430,species-5758,ハコネウツギ,スイカズラ科,文献,新梢部の茎、葉裏,,日本原色アブラムシ図鑑,コロニーはやや大きい。
hostplant-902431,species-5758,タニウツギ,スイカズラ科,文献,新梢部の茎、葉裏,,日本原色アブラムシ図鑑,コロニーはやや大きい。
hostplant-902432,species-5758,ツクシヤブウツギ,,文献,新梢部の茎、葉裏,,日本原色アブラムシ図鑑,コロニーはやや大きい。
hostplant-902433,species-21125,ヤマドリゼンマイ,,文献,生長部の若い葉の裏面,,日本原色アブラムシ図鑑,コロニーはきわめて大きい。
hostplant-902434,species-21413,メシヒバ,,文献,葉裏,,日本原色アブラムシ図鑑,
hostplant-902435,species-21413,ヒメアシボソ,,文献,葉裏,,日本原色アブラムシ図鑑,
hostplant-902436,species-21512,ヨモギ類,,文献,葉裏,,日本原色アブラムシ図鑑,
hostplant-902437,species-21519,ヤマザクラ,バラ科,文献,葉裏,,日本原色アブラムシ図鑑,葉は顕著に縮む。コロニーは大きいことが多い。
hostplant-902438,species-21520,ヨモギ,キク科,文献,サクラでは葉に虫癭,,日本原色アブラムシ図鑑,ヨモギでは葉裏に寄生する。
hostplant-902439,species-21520,オオシマザクラ,バラ科,文献,サクラでは葉に虫癭,,日本原色アブラムシ図鑑,ヨモギでは葉裏に寄生する。
hostplant-902440,species-21520,ヤマザクラ,バラ科,文献,サクラでは葉に虫癭,,日本原色アブラムシ図鑑,ヨモギでは葉裏に寄生する。
hostplant-902441,species-6018,葉,,文献,一本の木のきわめて多数の葉に虫癭が形成される。,,日本原色アブラムシ図鑑,
hostplant-902442,species-21492,ワラビ,コバノイシカグマ科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは大きく、大発生する。
hostplant-902443,species-21492,ガマズミ,ガマズミ科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは大きく、大発生する。
hostplant-902444,species-21396,キツリフネ,ツリフネソウ科,文献,葉,,日本原色アブラムシ図鑑,巻縮して袋状の虫癭になる。
hostplant-902445,species-21397,ツリフネソウ,ツリフネソウ科,文献,葉,,日本原色アブラムシ図鑑,巻縮して虫癭を形成する。
hostplant-902446,species-21397,キツリフネ,ツリフネソウ科,文献,葉,,日本原色アブラムシ図鑑,巻縮して虫癭を形成する。
hostplant-902447,species-21459,トウバナ,,文献,葉,,日本原色アブラムシ図鑑,虫癭を形成する。
hostplant-902448,species-21459,ヤマハッカ,シソ科,文献,葉,,日本原色アブラムシ図鑑,虫癭を形成する。
hostplant-902449,species-21073,ミゾソバ,タデ科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902450,species-21073,ドウダンツツジ,ツツジ科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902451,species-6038,ミゾソバ,タデ科,文献,茎の上部あるいは葉の裏面,,日本原色アブラムシ図鑑,散在して生活することが多い。
hostplant-902452,species-6038,ドウダンツツジ,ツツジ科,文献,茎の上部あるいは葉の裏面,,日本原色アブラムシ図鑑,散在して生活することが多い。
hostplant-902453,species-21362,ウド,ウコギ科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーはきわめて大きい。
hostplant-902454,species-21362,タラノキ,ウコギ科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーはきわめて大きい。
hostplant-902455,species-21362,ツウダツボク,,文献,葉裏,,日本原色アブラムシ図鑑,コロニーはきわめて大きい。
hostplant-902456,species-21363,カクレミノ,,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902457,species-21364,オオシシウド,,文献,ヤナギでは葉裏ときに茎、ミツバでは茎,,日本原色アブラムシ図鑑,アリが土砂でおおうことがある。
hostplant-902458,species-21364,シラネセンキュウ,セリ科,文献,ヤナギでは葉裏ときに茎、ミツバでは茎,,日本原色アブラムシ図鑑,アリが土砂でおおうことがある。
hostplant-902459,species-21364,ミツバ,セリ科,文献,ヤナギでは葉裏ときに茎、ミツバでは茎,,日本原色アブラムシ図鑑,アリが土砂でおおうことがある。
hostplant-902460,species-21364,ヤナギ類,ヤナギ科,文献,ヤナギでは葉裏ときに茎、ミツバでは茎,,日本原色アブラムシ図鑑,アリが土砂でおおうことがある。
hostplant-902461,species-21368,ヤナギ類,ヤナギ科,文献,ヤナギでは新梢の茎、葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902462,species-21368,セリ,セリ科,文献,ヤナギでは新梢の茎、葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902463,species-21368,ミツバ,セリ科,文献,ヤナギでは新梢の茎、葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902464,species-21368,ミズタガラシ,,文献,ヤナギでは新梢の茎、葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902465,species-21448,クマイチゴ,バラ科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902466,species-21448,ニガイチゴ,バラ科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902467,species-21448,エゾイチゴ,,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902468,species-21449,クサイチゴ,バラ科,文献,生長部の茎、葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902469,species-21449,ニガイチゴ,バラ科,文献,生長部の茎、葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902470,species-21449,リョウブ,リョウブ科,文献,生長部の茎、葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902471,species-21450,ナガバモミジイチゴ,バラ科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。
hostplant-902472,species-6053,イシミカワ,,文献,生長部の茎、葉裏,,日本原色アブラムシ図鑑,コロニーはやや大きい。
hostplant-902473,species-6053,ママコノシリヌグイ,タデ科,文献,生長部の茎、葉裏,,日本原色アブラムシ図鑑,コロニーはやや大きい。
hostplant-902474,species-6054,スイカズラ,スイカズラ科,文献,生長部の茎,,日本原色アブラムシ図鑑,コロニーは小さいことが多い。
hostplant-902475,species-21509,イヌタデ,タデ科,文献,茎および葉裏,,日本原色アブラムシ図鑑,また花穂にも寄生する。コロニーは小さい。
hostplant-902476,species-6057,ミゾソバ,タデ科,文献,生長部の茎、葉裏,,日本原色アブラムシ図鑑,コロニーはやや大きい。
hostplant-902477,species-6057,ウナギツカミ,,文献,生長部の茎、葉裏,,日本原色アブラムシ図鑑,コロニーはやや大きい。
hostplant-902478,species-6056,ミゾソバ,タデ科,文献,茎と葉裏,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902479,species-21526,ツツジ,ツツジ科,文献,茎、葉,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902480,species-21526,シチトウ,,文献,茎、葉,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902481,species-21526,ゴウソ,,文献,茎、葉,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902482,species-21526,スゲの一種,,文献,茎、葉,,日本原色アブラムシ図鑑,コロニーは小さい。
hostplant-902483,species-21489,セイヨウナシ,バラ科,文献,ナシでは多く葉裏、ヨモギでは根,,日本原色アブラムシ図鑑,ヨモギでは特に主根に多い。
hostplant-902484,species-21489,ヨモギ,キク科,文献,ナシでは多く葉裏、ヨモギでは根,,日本原色アブラムシ図鑑,ヨモギでは特に主根に多い。
hostplant-902485,species-21417,キケマン,ケシ科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーはときに大きく多分に分するようである。
hostplant-902486,species-21417,フウロケマン,,文献,葉裏,,日本原色アブラムシ図鑑,コロニーはときに大きく多分に分するようである。
hostplant-902487,species-21292,ウメモドキ,モチノキ科,文献,小枝,,日本原色アブラムシ図鑑,ときに葉裏にも寄生する。コロニーは大きい。
hostplant-902488,species-21419,イタドリ,タデ科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。クロウメモドキでは茎に寄生する。
hostplant-902489,species-21419,オオイタドリ,タデ科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。クロウメモドキでは茎に寄生する。
hostplant-902490,species-21419,クロウメモドキ,クロウメモドキ科,文献,葉裏,,日本原色アブラムシ図鑑,コロニーは大きい。クロウメモドキでは茎に寄生する。
hostplant-902491,species-21390,オオバコ,オオバコ科,文献,地ぎわの葉柄の基部,,日本原色アブラムシ図鑑,葉裏にも寄生する。コロニーは大きい。
hostplant-902492,species-21389,チューリップ,,文献,地ぎわ,,日本原色アブラムシ図鑑,多く寄生しコロニーは大きい。
hostplant-902493,species-21389,グラジオラス,アヤメ科,文献,地ぎわ,,日本原色アブラムシ図鑑,多く寄生しコロニーは大きい。
hostplant-902494,species-21389,ヒオウギ,,文献,地ぎわ,,日本原色アブラムシ図鑑,多く寄生しコロニーは大きい。
hostplant-902495,species-21416,アブラナ,アブラナ科,文献,多くは葉裏,,日本原色アブラムシ図鑑,秋季には下葉に多い。コロニーは大きい。
hostplant-902496,species-21416,イヌガラシ,アブラナ科,文献,多くは葉裏,,日本原色アブラムシ図鑑,秋季には下葉に多い。コロニーは大きい。
hostplant-902497,species-21416,ダイコン,アブラナ科,文献,多くは葉裏,,日本原色アブラムシ図鑑,秋季には下葉に多い。コロニーは大きい。
hostplant-902498,species-21416,キャベツ,アブラナ科,文献,多くは葉裏,,日本原色アブラムシ図鑑,秋季には下葉に多い。コロニーは大きい。
hostplant-902499,species-21416,ルタバカ,,文献,多くは葉裏,,日本原色アブラムシ図鑑,秋季には下葉に多い。コロニーは大きい。
hostplant-902500,species-21418,アキカラマツ,キンポウゲ科,文献,葉裏,,日本原色アブラムシ図鑑,春はバラの新生枝の茎にも寄生する。コロニーは小さい。
hostplant-902501,species-21418,コスモス,キク科,文献,葉裏,,日本原色アブラムシ図鑑,春はバラの新生枝の茎にも寄生する。コロニーは小さい。
hostplant-902502,species-21418,ノイバラ,バラ科,文献,葉裏,,日本原色アブラムシ図鑑,春はバラの新生枝の茎にも寄生する。コロニーは小さい。
hostplant-902503,species-21418,ハマナス,,文献,葉裏,,日本原色アブラムシ図鑑,春はバラの新生枝の茎にも寄生する。コロニーは小さい。
hostplant-902504,species-21341,ベニバナボロギク,キク科,文献,新芽と葉裏,,日本原色アブラムシ図鑑,寄生された葉は巻縮する。コロニーは大きい。
hostplant-902505,species-21341,ハマナス,,文献,新芽と葉裏,,日本原色アブラムシ図鑑,寄生された葉は巻縮する。コロニーは大きい。
hostplant-902506,species-21341,フジバカマ,,文献,新芽と葉裏,,日本原色アブラムシ図鑑,寄生された葉は巻縮する。コロニーは大きい。
hostplant-902507,species-21341,ウメ,バラ科,文献,新芽と葉裏,,日本原色アブラムシ図鑑,寄生された葉は巻縮する。コロニーは大きい。
hostplant-902508,species-21344,ダイコン,アブラナ科,文献,茎、葉裏、花穂など,,日本原色アブラムシ図鑑,コロニーはきわめて大きい。
hostplant-902509,species-21344,アブラナ,アブラナ科,文献,茎、葉裏、花穂など,,日本原色アブラムシ図鑑,コロニーはきわめて大きい。
hostplant-902510,species-21344,キャベツ,アブラナ科,文献,茎、葉裏、花穂など,,日本原色アブラムシ図鑑,コロニーはきわめて大きい。
hostplant-902511,species-21344,ハクサイ,アブラナ科,文献,茎、葉裏、花穂など,,日本原色アブラムシ図鑑,コロニーはきわめて大きい。
hostplant-902512,species-21344,ストック,,文献,茎、葉裏、花穂など,,日本原色アブラムシ図鑑,コロニーはきわめて大きい。
hostplant-902513,species-21722,ヨモギ,キク科,文献,新葉の裏面,,日本原色アブラムシ図鑑,コロニーはやや大きい。
hostplant-902514,species-21379,キク,キク科,文献,生長点の茎、葉裏,,日本原色アブラムシ図鑑,コロニーは小さい。
