profile_id,plant_name,scientific_name,family,family_latin,genus_jp,genus_scientific,habit,height,flower_period,distribution,habitat,source,page,extraction_method
plant-profile-000585,ウキミクリ,Sparganium gramineum,ガマ科,TYPHACEAE,ミクリ属,Sparganium,多年草,,,,高山湿原の池に生える多年草,日本の野生植物 第1巻,106,macOS Vision OCR + rule parser
plant-profile-000586,エゾミクリ,Sparganium emersum,ガマ科,TYPHACEAE,ミクリ属,Sparganium,多年草,20-60cm,,,水位の浅い池や湿地に生育する多年草,日本の野生植物 第1巻,106,macOS Vision OCR + rule parser
plant-profile-000587,ガマ,Typha latifolia,ガマ科,TYPHACEAE,ミクリ属,Sparganium,多年草,,,北海道～九州、北半球の温帯～熱帯からオーストラリアにかけて分布する,水位の浅い池や川べりなどに生育する多年草,日本の野生植物 第1巻,106,macOS Vision OCR + rule parser
plant-profile-000588,コガマ,Typha orientalis,ガマ科,TYPHACEAE,ミクリ属,Sparganium,多年草,,,本州・四国・九州，東アジアの温帯～熱帯に分布する,水位の浅い池や川べりに生育する多年草,日本の野生植物 第1巻,106,macOS Vision OCR + rule parser
plant-profile-000589,タマミクリ,Sparganium glomeratum,ガマ科,TYPHACEAE,ミクリ属,Sparganium,多年草,30-60cm,,本州（中北部の 山地）・北海道、アジア・ヨーロッパ・北アメリカの温帯～寒帯に広く分布する,水位の浅い池や湿地 に生育する多年草,日本の野生植物 第1巻,106,macOS Vision OCR + rule parser
plant-profile-000590,チシマミクリ,Sparganium hyperboreum,ガマ科,TYPHACEAE,ミクリ属,Sparganium,多年草,,,北海道の高山、北半球の寒帯に分布する,,日本の野生植物 第1巻,106,macOS Vision OCR + rule parser
plant-profile-000591,ナガエミクリ,Sparganium japonieum,ガマ科,TYPHACEAE,ミクリ属,Sparganium,多年草,,,本 州～九州、朝鮮半島に分布する,水位の浅い池や湿地に生育する多年草,日本の野生植物 第1巻,106,macOS Vision OCR + rule parser
plant-profile-000592,ヒメガマ,Typha domingensis,ガマ科,TYPHACEAE,ミクリ属,Sparganium,多年草,,,,水位の浅い池や川べりなどに生育する多年草,日本の野生植物 第1巻,106,macOS Vision OCR + rule parser
plant-profile-000593,ヒメミクリ,Sparganium subglobosum,ガマ科,TYPHACEAE,ミクリ属,Sparganium,多年草,30-60cm,,北海道～琉球，朝鮮半島・中国（北部）に分布する,ヒメミクリ Sparganium subglobosum Morong 水位の浅い池や湿地に生育する多年草,日本の野生植物 第1巻,106,macOS Vision OCR + rule parser
plant-profile-000594,ホソバウキミクリ,Sparganium angustifolium,ガマ科,TYPHACEAE,ミクリ属,Sparganium,多年草,,,北海道の高山にまれで、北半球の寒帯に分布する,高山湿原の池に生える多年草,日本の野生植物 第1巻,106,macOS Vision OCR + rule parser
plant-profile-000595,ミクリ,Sparganium ereetum,ガマ科,TYPHACEAE,ミクリ属,Sparganium,多年草,,,北海道～九州、アジア・ヨーロッ パ・北アフリカの温帯に広く分布する,水位の浅い池や湿地に生育する多年草,日本の野生植物 第1巻,106,macOS Vision OCR + rule parser
plant-profile-000596,ヤマトミクリ,Sparganium fallax,ガマ科,TYPHACEAE,ミクリ属,Sparganium,多年草,,,本州 （関東以西）・九州，ミャンマー・インドの温帯～暖帯に分布する,水位の浅い池や湿地に生育する多年草,日本の野生植物 第1巻,106,macOS Vision OCR + rule parser
plant-profile-000597,モウコガマ,Typha laxmannii,ガマ科,TYPHACEAE,ミクリ属,Sparganium,,,,北海道に分布し、本州各地で帰化が報告されている,,日本の野生植物 第1巻,107,macOS Vision OCR + rule parser
plant-profile-000598,アズマホシクサ,Erioeanlon takae,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,一年草,8ー14cm,,北海道・青森県・山形県に分布、日本固有,湿地に生育する一年草,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000599,イヌノヒゲ,Eriocaulon miguelianum,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,一年草,5ー30cm,,北海道・本州・四国・九州，韓国・中国に分布する,湿地に生育する一年草,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000600,エゾイヌノヒゲ,Erioeanlon perplexum,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,一年草,5ー14cm,,北海道に分布,湿地に生育する一年草,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000601,オオシラタマホシクサ,Erioeaulon sesangulare,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,多年草,10-40cm,,琉球（沖縄本島・石垣島・西表島）、中国・台湾・フィ リピン・インドシナ・インドに分布する,湿地に生育する多年草,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000602,オオホシクサ,Eriocaulon buergerianum,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,一年草,15-30cm,,本州～琉球，朝鮮半島・中国・台湾に分布する,湿地に生育する一年草,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000603,カラフトホシクサ,Eriocaulon sachalinense,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,,5ー13cm,,北海道、ロシアに分布する,"カラフトホシクサ Eriocaulon sachalinense Miyabe ct Nakai var, sachalinense 湿原に生育する一年 草",日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000604,クロイヌノヒゲ,Eriocaulon atrum,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,一年草,5ー12cm,,北海道～九州、朝鮮半島・中国・ヒマラヤに分布する,湿地に生育する一年草,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000605,クロホシクサ,Erioeaulon paryum,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,一年草,5ー20cm,,本州～九州・沖縄、朝鮮半島に分布する,湿地に生える一年草,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000606,コシガヤホシクサ,Erioeanlon heleocharioides,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,一年草,6ー7m,,,湿地に生育する一年草,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000607,ゴマシオホシクサ,Eriocaulon nepalense,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,一年草,,,九州（長崎県・熊本県・宮崎県）、中国・ヒマラヤに分布する,湧水などがある湿った荒れ地 や湿地に生育する一年草,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000608,シラタマホシクサ,Eriocanlon nudicuspe,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,一年草,20-40cm,,本州（静岡県・愛知県・岐阜県・三重県）のみに分布する,湿地に生育する一年草,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000609,シロエゾホシクサ,Eriocanlon pallescens,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,一年草,5ー6cm,,,シロエゾホシクサ Eriocanlon pallescens （Nakai ex Miyabe ct Kudo） Satake 湿地に生育する一年草,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000610,タカノホシクサ,Erioeaulon setaceum,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,一年草,,,韓国・インド・オーストラリアに分布,,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000611,ツクシクロイヌノヒゲ,Erioeaulon kiusianum,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,一年草,,,本州・四国・九州・屋久島、韓国に分布する,湿地に生育する一年草,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000612,ニッポンイヌノヒゲ,Eriocaulon taguetii,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,一年草,15ー22cm,,北 海道ー九州，朝鮮半島に分布する,湿地に生育する一年草,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000613,ヒュウガホシクサ,Erioeaulon echinulatum,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,,,,台湾・中国・フィリピン・インド ネシア・マレーシア・タイ・ミャンマー・カンボジア・インドに分布する,国 内では宮崎県のみで記録され、自生地の植生遷移が進行したため絶滅が確認されていたが、生 育地である湿原の環境復元により生育個体が再確認された,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000614,ヒロハノイヌノヒゲ,Erioeaulon alpestre,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,一年草,5ー20cm,,北海 道～九州、朝鮮半島・中国（東北）に分布する,湿地や水田などに 生育する一年草,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000615,ホシクサ,Erioeaulon cinereum,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,一年草,2-15cm,,北海道を除く、本州～琉 球，朝鮮半島・中国・台湾・フィリピン・インドシナ・インド・アフリカ・オーストラリアに 分布する,湿地また水田などに生育する一年草,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000616,ミカワイヌノヒゲ,Erioeaulon mikawanum,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,一年草,,,,湿地に生育する一年草,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000617,ヤマトホシクサ,Eriocaulon japonicum,ホシクサ科,ERIOCAULACEAE,ホシクサ属,Eriocaulon,一年草,,,,湿地に生育する一年草,日本の野生植物 第1巻,108,macOS Vision OCR + rule parser
plant-profile-000618,ヒメコウガイゼキショウ,Juneus bufonius,イグサ科,JUNCACEAE,イグサ属,Juncus,一年草,,,,明るい裸地に生育する一年草,日本の野生植物 第1巻,109,macOS Vision OCR + rule parser
plant-profile-000619,イトイ,Juncus maximowiczii,イグサ科,JUNCACEAE,イグサ属,Juncus,,5ー15cm,,朝鮮半島・台湾・中国に分布する,亜高山針葉楜林帯の湿った岩上に生育する多年 草,日本の野生植物 第1巻,110,macOS Vision OCR + rule parser
plant-profile-000620,エゾイトイ,Juneus potaninii,イグサ科,JUNCACEAE,イグサ属,Juncus,,,,本州中部（八ヶ岳・塩見岳）・北海道、朝鮮半島・中国に分布する,エゾイトイ Juneus potaninii Buchenau 高山の岩上に生える,日本の野生植物 第1巻,110,macOS Vision OCR + rule parser
plant-profile-000621,クロコウガイゼキショウ,Juncus eastaneus,イグサ科,JUNCACEAE,イグサ属,Juncus,,20-40cm,,北海道（大雪山）、千島 列島・朝鮮半島・シベリア東部・北アメリカ・ヨーロッパに分布する,クロコウガイゼキショウ Juncus eastaneus Sm. subsp. triceps （Rostk.） Novikov 高山の草地に生育 する多年章,日本の野生植物 第1巻,110,macOS Vision OCR + rule parser
plant-profile-000622,コウガイゼキショウ,Juneus prismatoearpus,イグサ科,JUNCACEAE,イグサ属,Juncus,多年草,30-40cm,,北海道～琉球（沖縄本島・西表島）、朝鮮半島・中国・インド・ヒマラヤ・シベリア東部・カムチャ ツカに分布する,低地の湿地に生育する多年草,日本の野生植物 第1巻,110,macOS Vision OCR + rule parser
plant-profile-000623,セキショウイ,Juneus prominens,イグサ科,JUNCACEAE,イグサ属,Juncus,,20-40cm,,北海道・本州（東北地方），千島列島・カムチャッツカ・北アメリカに分布する,北地の低湿地に生育する多 年草,日本の野生植物 第1巻,110,macOS Vision OCR + rule parser
plant-profile-000624,タカネイ,Juneus triglumis,イグサ科,JUNCACEAE,イグサ属,Juncus,多年草,6ー15cm,,千島列島・サハリン・ 中国・朝鮮半島・カムチャツカ・シベリア・ヒマラヤ・ヨーロッパに分布する,高山の草地に生育する多年草,日本の野生植物 第1巻,110,macOS Vision OCR + rule parser
plant-profile-000625,タチコウガイゼキショウ,Juncus krameri,イグサ科,JUNCACEAE,イグサ属,Juncus,多年草,30-60cm,,北海道～琉球、朝鮮半島・ 中国（東北）・千島列島に分布する,湿地に生育する多年草,日本の野生植物 第1巻,110,macOS Vision OCR + rule parser
plant-profile-000626,ハナビゼキショウ,Juneus alatus,イグサ科,JUNCACEAE,イグサ属,Juncus,多年草,,,本州～九州、朝鮮半島・中国に分布する,山地の湿地に生育する多年草,日本の野生植物 第1巻,110,macOS Vision OCR + rule parser
plant-profile-000627,ハリコウガイゼキショウ,Juncus wallichianus,イグサ科,JUNCACEAE,イグサ属,Juncus,多年草,5-50cm,,北海道～琉球，朝鮮半島・ 中国・台湾・ウスリー・サハリン・シベリア東部・ヒマラヤに分布する,低地の湿地に生育する多年草,日本の野生植物 第1巻,110,macOS Vision OCR + rule parser
plant-profile-000628,ヒロハノコウガイゼキショウ,Juneus diastrophanthus,イグサ科,JUNCACEAE,イグサ属,Juncus,多年草,,,北海道ー九州，朝鮮半島・中国に分布する,,日本の野生植物 第1巻,110,macOS Vision OCR + rule parser
plant-profile-000629,ホソイ,Juncus setchuensis,イグサ科,JUNCACEAE,イグサ属,Juncus,多年草,30-50cm,,本州～九州、朝鮮半島・中国に分布,北地の価地湿地、亜高山帯以上 の湿地に生育する多年草,日本の野生植物 第1巻,110,macOS Vision OCR + rule parser
plant-profile-000630,ホソコウガイゼキショウ,Juncus fauriensis,イグサ科,JUNCACEAE,イグサ属,Juncus,多年草,20-40cm,,北海道（大雪山）・本州（焼 石缶）、アリューシャン列島・アラスカ・カムチャツカ・北アメリカに分布する,高山の湿原 に生育する多年草,日本の野生植物 第1巻,110,macOS Vision OCR + rule parser
plant-profile-000631,ミクリゼキショウ,Juneus ensifolius,イグサ科,JUNCACEAE,イグサ属,Juncus,多年草,30-50cm,,北海道・本州中部以北、千島列島・北アメリカに分布する,山の湿地、水辺に生育する多年草,日本の野生植物 第1巻,110,macOS Vision OCR + rule parser
