all_name,Hub name,lato/stricto,Family ID,Family name,Family name (JP),GL,SF,WF,YL,status,message
オククルマムグラ,オククルマムグラ,,415,Rubiaceae,アカネ,GL_07250,#N/A,WF_06025,YL_14340,確定,
オトギリキヌタソウ,オトギリキヌタソウ,,415,Rubiaceae,アカネ,GL_07229,#N/A,#N/A,YL_14303,確定,
オニフタバムグラ,オオフタバムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06055,YL_14371,確定,
オヤマムグラ,オオヤマムグラ/オヤマムグラ,,415,Rubiaceae,アカネ,GL_07239,#N/A,WF_06034,YL_14322,確定,
カイノキ,シマカイノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14516,確定,ランシンボク/シマカイノキ
カギカズラ,カギカズラ,広義,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06112,YL_14522,確定,カギカズラ広義/狭義
カギカズラ,カギカズラ,狭義,415,Rubiaceae,アカネ,GL_07333,#N/A,#N/A,#N/A,確定,カギカズラ広義/狭義
カスミムグラ,カスミムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14238,確定,カスミムグラ/トゲナシムグラ
カスミムグラ,トゲナシムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14311,確定,カスミムグラ/トゲナシムグラ
カラスノカギズル,カギカズラ,広義,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06112,YL_14522,確定,カギカズラ広義/狭義
カラスノカギズル,カギカズラ,狭義,415,Rubiaceae,アカネ,GL_07333,#N/A,#N/A,#N/A,確定,カギカズラ広義/狭義
カワラマツバ,カワラマツバ,広義,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14343,確定,カワラマツバ広義/狭義
カワラマツバ,カワラマツバ,狭義,415,Rubiaceae,アカネ,GL_07253,#N/A,WF_06019,YL_14345,確定,カワラマツバ広義/狭義
カンザンムグラ,ニイタカムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14290,確定,
カンチョウジ,カンチョウジ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14245,確定,
ガンビールノキ,ガンビールノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14519,確定,
キールンヨツバムグラ,リュウキュウヨツバムグラ,,415,Rubiaceae,アカネ,GL_07220,#N/A,WF_06039,YL_14293,確定,
キクムグラ,キクムグラ,,415,Rubiaceae,アカネ,GL_07227,#N/A,WF_06040,YL_14301,確定,
キダチイナモリソウ,サツマイナモリ,広義,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06085,YL_14431,確定,サツマイナモリ広義/狭義
キダチイナモリソウ,サツマイナモリ,狭義,415,Rubiaceae,アカネ,GL_07302,#N/A,#N/A,#N/A,確定,サツマイナモリ広義/狭義
キダチハナカンザシ,キダチハナカンザシ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14449,確定,
キナノキ,キナノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14252,確定,
キナモドキ,キナモドキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14373,確定,
キヌタソウ,キヌタソウ,,415,Rubiaceae,アカネ,GL_07228,#N/A,WF_06046,YL_14302,確定,
キヌタモドキ,キヌタモドキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14319,確定,
キバナカワラマツバ,キバナカワラマツバ,広義,415,Rubiaceae,アカネ,GL_07252,#N/A,#N/A,YL_14344,確定,キバナカワラマツバ広義/狭義1-2
キバナカワラマツバ,キバナカワラマツバ,狭義1,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06018,#N/A,確定,キバナカワラマツバ広義/狭義1-2
キバナカワラマツバ,キバナカワラマツバ,狭義2,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14346,確定,キバナカワラマツバ広義/狭義1-2
キバナサンタンカ,キバナサンタンカ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14375,確定,
キバナノカワラマツバ,キバナカワラマツバ,広義,415,Rubiaceae,アカネ,GL_07252,#N/A,#N/A,YL_14344,確定,
ギョクシンカ,ギョクシンカ,広義,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06109,#N/A,確定,ギョクシンカ広義/狭義
ギョクシンカ,ギョクシンカ,狭義,415,Rubiaceae,アカネ,GL_07329,#N/A,#N/A,YL_14509,確定,ギョクシンカ広義/狭義
ギョクシンカモドキ,ギョクシンカモドキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14242,確定,
クササンタンカ,クササンタンカ,広義,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14451,確定,クササンタンカ広義/狭義1-2
クササンタンカ,クササンタンカ,狭義1,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14452,確定,クササンタンカ広義/狭義1-2
クササンタンカ,クササンタンカ,狭義2,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14453,確定,クササンタンカ広義/狭義1-2
クササンダンカ,クササンタンカ,広義,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14451,確定,クササンタンカ広義/狭義1-2
クササンダンカ,クササンタンカ,狭義1,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14452,確定,クササンタンカ広義/狭義1-2
クササンダンカ,クササンタンカ,狭義2,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14453,確定,クササンタンカ広義/狭義1-2
クチナシ,クチナシ,広義,415,Rubiaceae,アカネ,GL_07260,#N/A,#N/A,YL_14352,確定,クチナシ広義/狭義
クチナシ,クチナシ,狭義,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06048,YL_14355,確定,クチナシ広義/狭義
クビナガタマバナノキ,クビナガタマバナノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14236,確定,
クモマルリミノキ,クモマルリミノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14383,確定,
クルマバアカネ,クルマバアカネ,,415,Rubiaceae,アカネ,GL_07322,#N/A,WF_06101,YL_14479,確定,
クルマバソウ,クルマバソウ,,415,Rubiaceae,アカネ,GL_07235,#N/A,WF_06016,YL_14316,確定,
クルマバモドキ,クルマバモドキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14309,確定,
クルマムグラ,クルマムグラ,,415,Rubiaceae,アカネ,GL_07221,#N/A,WF_06024,YL_14294,確定,
クロバカズラ,クロバカズラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14364,確定,
クロバノカズラ,クロバカズラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14364,確定,
ケアカミズキ,ケアカミズキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14526,確定,
ケカイノキ,ケカイノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14518,確定,
ケコンロンカ,ケコンロンカ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14415,確定,
ケシンテンルリミノキ,ケシンテンルリミノキ,,415,Rubiaceae,アカネ,GL_07276,#N/A,WF_06060,YL_14386,確定,
ケナシアリドオシ,ホソバノアリドオシ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14260,確定,
ケナシエゾノヨツバムグラ,ケナシエゾノヨツバムグラ,,415,Rubiaceae,アカネ,GL_07225,#N/A,#N/A,YL_14299,確定,
ケナシヤマムグラ,ケナシヤマムグラ,,415,Rubiaceae,アカネ,GL_07237,#N/A,WF_06033,YL_14321,確定,
ケナシヨツバムグラ,ケナシヨツバムグラ,,415,Rubiaceae,アカネ,GL_07247,#N/A,WF_06037,YL_14335,確定,
ケニオイグサ,ケニオイグサ,,415,Rubiaceae,アカネ,GL_07271,#N/A,WF_06081,YL_14488,確定,
ケハダルリミノキ,ケハダルリミノキ,,415,Rubiaceae,アカネ,GL_07278,#N/A,WF_06064,#N/A,確定,ケハダルリミノキ/シンテンルリミノキ
ケハダルリミノキ,シンテンルリミノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14388,確定,ケハダルリミノキ/シンテンルリミノキ
ケヨツバムグラ,ケヨツバムグラ,,415,Rubiaceae,アカネ,GL_07246,#N/A,WF_06036,YL_14334,確定,
コウシュンカギカズラ,コウシュンカギカズラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14521,確定,
コウトウアカミズキ,コウトウアカミズキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14525,確定,
コウトウイナモリ,リュウキュウイナモリ,,415,Rubiaceae,アカネ,GL_07305,#N/A,WF_06087,YL_14436,確定,
コウトウキナモドキ,コウトウアカミズキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14525,確定,
コウトウギョクシンカ,ヤエヤマギョクシンカ,,415,Rubiaceae,アカネ,GL_07328,#N/A,#N/A,YL_14510,確定,
コウトウボチョウジ,コウトウボチョウジ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14463,確定,
コーヒーダマシ,コーヒーダマシ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14468,確定,
コーヒーノキ,コーヒーノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14255,確定,
コクチナシ,コクチナシ,,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06049,YL_14358,確定,
コケサンゴ,コケサンゴ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14424,確定,
コハナガサノキ,ムニンハナガサノキ,広義,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06054,YL_14361,確定,ムニンハナガサノキ広義/狭義
コハナガサノキ,ムニンハナガサノキ,狭義,415,Rubiaceae,アカネ,GL_07288,#N/A,#N/A,#N/A,確定,ムニンハナガサノキ広義/狭義
コバナサンタンカ,コバナサンタンカ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14378,確定,
コバノアカダマカズラ,コバノアカダマカズラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14365,確定,
コバノケシンテンルリミノキ,ケシンテンルリミノキ,,415,Rubiaceae,アカネ,GL_07276,#N/A,WF_06060,YL_14386,確定,
コバノジュズネノキ,オオシマアリドオシ,,415,Rubiaceae,アカネ,GL_07215,#N/A,#N/A,YL_14270,確定,
コバノニセジュズネノキ,オオシマアリドオシ,,415,Rubiaceae,アカネ,GL_07215,#N/A,#N/A,YL_14270,確定,オオシマアリドオシ/コバノニセジュズネノキ
コバノニセジュズネノキ,コバノニセジュズネノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14271,確定,オオシマアリドオシ/コバノニセジュズネノキ
コバノヘクソカズラ,コバノヘクソカズラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14442,確定,
コバノヨツバムグラ,ヒメヨツバムグラ,広義,415,Rubiaceae,アカネ,GL_07219,#N/A,#N/A,YL_14292,確定,
コバミサオノキ,コバミサオノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14469,確定,
コバンバジュズネノキ,コバンバジュズネノキ,,415,Rubiaceae,アカネ,GL_07211,#N/A,#N/A,#N/A,確定,コバンバジュズネノキ/コバンバニセジュズネノキ
コバンバジュズネノキ,コバンバニセジュズネノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14266,確定,コバンバジュズネノキ/コバンバニセジュズネノキ
コバンバニセジュズネノキ,コバンバジュズネノキ,,415,Rubiaceae,アカネ,GL_07211,#N/A,#N/A,#N/A,確定,コバンバジュズネノキ/コバンバニセジュズネノキ
コバンバニセジュズネノキ,コバンバニセジュズネノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14266,確定,コバンバジュズネノキ/コバンバニセジュズネノキ
コバンバヤナギ,コバンヤナギ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14384,確定,
コバンムグラ,コバンムグラ,,415,Rubiaceae,アカネ,GL_07264,#N/A,WF_06014,YL_14279,確定,
コバンヤナギ,コバンヤナギ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14384,確定,
コブハテマリ,コブハテマリ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14450,確定,
コメツブヤエムグラ,コメツブヤエムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14288,確定,
コリンクチナシ,クチナシ,広義,415,Rubiaceae,アカネ,GL_07260,#N/A,#N/A,YL_14352,確定,クチナシ広義/狭義
コリンクチナシ,クチナシ,狭義,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06048,YL_14355,確定,クチナシ広義/狭義
コンゴコーヒーノキ,コンゴコーヒーノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14257,確定,
コンロンカ,コンロンカ,広義,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06077,YL_14413,確定,コンロンカ広義/狭義
コンロンカ,コンロンカ,狭義,415,Rubiaceae,アカネ,GL_07291,#N/A,#N/A,#N/A,確定,コンロンカ広義/狭義
サオトメカズラ,ヘクソカズラ,,415,Rubiaceae,アカネ,GL_07308,#N/A,WF_06089,YL_14441,確定,
サツマイナモリ,サツマイナモリ,広義,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06085,YL_14431,確定,サツマイナモリ広義/狭義
サツマイナモリ,サツマイナモリ,狭義,415,Rubiaceae,アカネ,GL_07302,#N/A,#N/A,#N/A,確定,サツマイナモリ広義/狭義
サツマルリミノキ,サツマルリミノキ,,415,Rubiaceae,アカネ,GL_07282,#N/A,WF_06066,YL_14393,確定,
ザブンギ,ヘツカニガキ,,415,Rubiaceae,アカネ,GL_07326,#N/A,WF_06106,YL_14496,確定,
サボンノキ,ハリザクロ,,415,Rubiaceae,アカネ,GL_07204,#N/A,#N/A,YL_14247,確定,
サメハダヘクソカズラ,サメハダヘクソカズラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14448,確定,
サンタンカ,サンタンカ,,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06056,YL_14374,確定,
サンダンカ,サンタンカ,,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06056,YL_14374,確定,
シソノミグサ,シソノミグサ,,415,Rubiaceae,アカネ,GL_07274,#N/A,WF_06057,YL_14380,確定,
シチョウゲ,シチョウゲ,,415,Rubiaceae,アカネ,GL_07285,#N/A,WF_06067,YL_14400,確定,
シナノカワラマツバ,シナノカワラマツバ,,415,Rubiaceae,アカネ,GL_07257,#N/A,#N/A,YL_14349,確定,
シナハクチョウゲ,シナハクチョウゲ,,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06105,YL_14494,確定,
シナミサオノキ,ヒジハリノキ,,415,Rubiaceae,アカネ,GL_07203,#N/A,WF_06003,YL_14243,確定,
シベリアキヌタソウ,シベリアキヌタソウ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14283,確定,
シマカイノキ,シマカイノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14516,確定,
シマギョクシンカ,シマギョクシンカ,,415,Rubiaceae,アカネ,GL_07330,#N/A,WF_06110,YL_14512,確定,
シマザクラ,シマザクラ,,415,Rubiaceae,アカネ,GL_07266,#N/A,WF_06072,YL_14402,確定,
シマソナレムグラ,シマソナレムグラ,,415,Rubiaceae,アカネ,GL_07268,#N/A,WF_06068,YL_14401,確定,
シマタニワタリノキ,シマタニワタリノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14233,確定,
シマハビロ,ハテルマギリ,,415,Rubiaceae,アカネ,GL_07262,#N/A,WF_06052,YL_14360,確定,
シマヒョウタンボク,ヒョウタンカズラ,,415,Rubiaceae,アカネ,GL_07205,#N/A,WF_06004,YL_14259,確定,
シマミサオノキ,シマミサオノキ,,415,Rubiaceae,アカネ,GL_07200,#N/A,WF_06000,YL_14234,確定,
シマミズハコベ,タイワンミズハコベ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14274,確定,
シミズルリミノキ,シミズルリミノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14396,確定,
ジャワサンタンカ,ジャワサンタンカ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14377,確定,
ジュズネノキ,オオアリドオシ,,415,Rubiaceae,アカネ,GL_07209,#N/A,WF_06010,YL_14267,確定,オオアリドオシ/ジュズネノキ
ジュズネノキ,ジュズネノキ,,415,Rubiaceae,アカネ,GL_07214,#N/A,WF_06006,YL_14269,確定,オオアリドオシ/ジュズネノキ
シラタマカズラ,シラタマカズラ,,415,Rubiaceae,アカネ,GL_07317,#N/A,WF_06094,YL_14467,確定,
シラホシムグラ,シラホシムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14280,確定,
シロカンチョウジ,シロカンチョウジ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14246,確定,
シロデマリ,シロデマリ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14376,確定,
シロバナイナモリソウ,シロバナイナモリソウ,,415,Rubiaceae,アカネ,GL_07312,#N/A,WF_06091,YL_14459,確定,
シロバナコンロンカ,ケコンロンカ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14415,確定,
シロミミズ,シロミミズ,,415,Rubiaceae,アカネ,GL_07217,#N/A,WF_06013,YL_14277,確定,
シンテンルリミノキ,ケハダルリミノキ,,415,Rubiaceae,アカネ,GL_07278,#N/A,WF_06064,#N/A,確定,ケハダルリミノキ/シンテンルリミノキ
シンテンルリミノキ,シンテンルリミノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14388,確定,ケハダルリミノキ/シンテンルリミノキ
シンヤマトグサ,シンヤマトグサ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14514,確定,
スグダチルリミノキ,スグダチルリミノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14385,確定,
スズナリルリミノキ,スズナリルリミノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14381,確定,
セイスイムグラ,セイスイムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14310,確定,
セイヨウアカネ,セイヨウアカネ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14486,確定,
センプク,クチナシ,広義,415,Rubiaceae,アカネ,GL_07260,#N/A,#N/A,YL_14352,確定,
ソナレムグラ,ソナレムグラ,広義,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14405,確定,ソナレムグラ広義/狭義
ソナレムグラ,ソナレムグラ,狭義,415,Rubiaceae,アカネ,GL_07270,#N/A,WF_06069,YL_14407,確定,ソナレムグラ広義/狭義
タイトウルリミノキ,タイトウルリミノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14398,確定,
タイヤルソウ,タイヤルソウ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14437,確定,
タイワンアリドオシ,タイワンアリドオシ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14263,確定,
タイワンアワゴケ,コケサンゴ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14424,確定,
タイワンカギカズラ,タイワンカギカズラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14520,確定,
タイワンクルマムグラ,タイワンクルマムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14289,確定,
タイワンソナレムグラ,タイワンソナレムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14368,確定,
タイワンハシカグサ,タイワンハシカグサ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14418,確定,
タイワンミズハコベ,タイワンミズハコベ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14274,確定,
タイワンヤエムグラ,タイワンヨツバムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14329,確定,
タイワンヨツバムグラ,タイワンクルマムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14289,確定,
タイワンルリミノキ,タイワンルリミノキ,,415,Rubiaceae,アカネ,GL_07279,#N/A,WF_06058,YL_14390,確定,
タカサゴムグラ,タカサゴムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14330,確定,
タシロルリミノキ,リュウキュウルリミノキ,広義,415,Rubiaceae,アカネ,GL_07277,#N/A,#N/A,YL_14387,確定,リュウキュウルリミノキ広義/狭義
タシロルリミノキ,リュウキュウルリミノキ,狭義,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06063,#N/A,確定,リュウキュウルリミノキ広義/狭義
タチアカネ,タチアカネ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14483,確定,
タニワタリノキ,タニワタリノキ,,415,Rubiaceae,アカネ,GL_07199,#N/A,WF_05999,YL_14232,確定,
ダフリアムグラ,ダフリアムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14287,確定,
タマガサノキ,タマガサノキ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14249,確定,
タマクルマバソウ,タマクルマバソウ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14240,確定,
タマゴバアリドオシ,アリドオシ,,415,Rubiaceae,アカネ,GL_07208,#N/A,WF_06008,YL_14264,確定,
タマゴバムグラ,タマゴバムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14273,確定,
タマザキフタバムグラ,タマザキフタバムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14427,確定,
タロコヨツバムグラ,タロコヨツバムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14331,確定,
ダンチョウゲ,ダンチョウゲ,,415,Rubiaceae,アカネ,#N/A,#N/A,WF_06104,YL_14492,確定,
チャボイナモリ,チャボイナモリ,,415,Rubiaceae,アカネ,GL_07306,#N/A,WF_06088,YL_14438,確定,
チョウセンカワラマツバ,チョウセンカワラマツバ,,415,Rubiaceae,アカネ,GL_07255,#N/A,WF_06021,YL_14348,確定,
チョウセンクルマムグラ,オククルマムグラ,,415,Rubiaceae,アカネ,GL_07250,#N/A,WF_06025,YL_14340,確定,
チョウセンムグラ,チョウセンムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14239,確定,
チョウセンヤマムグラ,チョウセンヤマムグラ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14306,確定,
ツシマアカネ,クルマバアカネ,,415,Rubiaceae,アカネ,GL_07322,#N/A,WF_06101,YL_14479,確定,
ツツナガヤイトバナ,ツツナガヤイトバナ,,415,Rubiaceae,アカネ,#N/A,#N/A,#N/A,YL_14444,確定,
