name,family_jp,family_en,source
ハハジマヌカボシ,ウラボシ科,Polypodiaceae,ylist
クロヒロハイヌノヒゲ,ホシクサ科,Eriocaulaceae,ylist:alias
ジャカランダ，シウンボク,ノウゼンカズラ科,Bignoniaceae,ylist:alias
アメリカシシガシラ,シシガシラ科,Blechnaceae,ylist
ニオイムラサキ，ヘリオトロープ,ムラサキ科,Boraginaceae,ylist:alias
シロバナコフジウツギ,ゴマノハグサ科,Scrophulariaceae,ylist
ヒメドクゼリ,セリ科,Apiaceae,ylist
チャボリョウブ,リョウブ科,Clethraceae,ylist:alias
コバノイボタ，コバノイボタノキ，ヒメイボタノキ,モクセイ科,Oleaceae,ylist:alias
チョウセンリンドウ，トウリンドウ,リンドウ科,Gentianaceae,ylist:alias
オオバセンブリ,リンドウ科,Gentianaceae,ylist:alias
エゾハッカ,シソ科,Lamiaceae,ylist:alias
タイワンハッカ,シソ科,Lamiaceae,ylist:alias
ケナシミズーリマツヨイグサ,アカバナ科,Onagraceae,ylist:alias
シロバナエゾオヤマノエンドウ,マメ科,Fabaceae,ylist
オオバノアマクサシダ,イノモトソウ科,Pteridaceae,ylist
ツルキンギョソウ,オオバコ科,Plantaginaceae,ylist
スーダングラス,イネ科,Poaceae,ylist
サカバシシガシラ,シシガシラ科,Blechnaceae,ylist
シロバナムシャリンドウ,シソ科,Lamiaceae,ylist
ネムロチドリ,ラン科,Orchidaceae,ylist:alias
センカソウ,キンポウゲ科,Ranunculaceae,ylist
チシマイチゲ,キンポウゲ科,Ranunculaceae,ylist:alias
セイヨウトラノオ,オオバコ科,Plantaginaceae,ylist
タイリクルリトラノオ,オオバコ科,Plantaginaceae,ylist:alias
タヌキモ,タヌキモ科,Lentibulariaceae,ylist
シロオオバコ,オオバコ科,Plantaginaceae,ylist:alias
フイリオオシマカンスゲ,カヤツリグサ科,Cyperaceae,ylist
ヒメフクド,キク科,Asteraceae,ylist
ヒメフクドヨモギ,キク科,Asteraceae,ylist:alias
ズングリオヒシバ,イネ科,Poaceae,ylist
クサキンロバイ,バラ科,Rosaceae,ylist
クサキンロウバイ,バラ科,Rosaceae,ylist:alias
ヒュウガコモウセンゴケ,モウセンゴケ科,Droseraceae,ylist
シドキヤマアザミ,キク科,Asteraceae,ylist
ウワジマテンナンショウ,サトイモ科,Araceae,ylist
ウスイロオクノカンスゲ,カヤツリグサ科,Cyperaceae,ylist
アメリカウンランモドキ,ハマウツボ科,Orobanchaceae,ylist
チョビヒゲタタラカンガレイ,カヤツリグサ科,Cyperaceae,ylist
カシミールクマノゴケ,イクビゴケ科,Diphysciaceae,ylist
スズキイクビゴケ,イクビゴケ科,Diphysciaceae,ylist
ヤツガタケキヌシッポゴケ,キヌシッポゴケ科,Seligeriaceae,ylist
ヤツガタケキヌシッポゴケモドキ (Suzuki 2016),キヌシッポゴケ科,Seligeriaceae,ylist:alias
ヒロハキヌシッポゴケ,キヌシッポゴケ科,Seligeriaceae,ylist
ケフタマタゴケ,フタマタゴケ科,Metzgeriaceae,ylist
キバナオトメアゼナ,オオバコ科,Plantaginaceae,ylist
アメリカシソクサ (Corner & Watan.,オオバコ科,Plantaginaceae,ylist:alias
Ill. Guide Trop. Pl. 797,オオバコ科,Plantaginaceae,ylist:alias
1969)，アメリカミゾホオズキ,オオバコ科,Plantaginaceae,ylist:alias
オグラコウホネ,スイレン科,Nymphaeaceae,ylist
シロバナムラサキシキブ,シソ科,Lamiaceae,ylist
ミセンアオスゲ,カヤツリグサ科,Cyperaceae,ylist
アキイトスゲ,カヤツリグサ科,Cyperaceae,ylist
セトウチコアオスゲ,カヤツリグサ科,Cyperaceae,ylist:alias
ヘラバトウロウソウ,ベンケイソウ科,Crassulaceae,ylist:alias
チョウカイチングルマ,バラ科,Rosaceae,ylist:alias
ホルトノキ,ホルトノキ科,Elaeocarpaceae,ylist
モガシ,ホルトノキ科,Elaeocarpaceae,ylist:alias
ムサシワチガイソウ,ナデシコ科,Caryophyllaceae,ylist:alias
コバナナルコユリ,クサスギカズラ科,Asparagaceae,ylist:alias
フイリアマドコロ,クサスギカズラ科,Asparagaceae,ylist
アリサンハグマ,キク科,Asteraceae,ylist
ホソヌカキビ,イネ科,Poaceae,ylist
ムラサキイチリンソウ,キンポウゲ科,Ranunculaceae,ylist
シロバナフクシマシャジン,キキョウ科,Campanulaceae,ylist
ツクシキケマン，ジュズミキケマン，オオマルバキケマン，ツクシオオキケマン,ケシ科,Papaveraceae,ylist:alias
ネパールハンノキ,カバノキ科,Betulaceae,ylist
オオハシバミ，オヒョウバハシバミ,カバノキ科,Betulaceae,ylist:alias
アレチエゾノギシギシ,タデ科,Polygonaceae,ylist
アレチコギシギシ,タデ科,Polygonaceae,ylist
アレチナガバギシギシ,タデ科,Polygonaceae,ylist
スナジミチヤナギ,タデ科,Polygonaceae,ylist:alias
ダイトウサクラタデ,タデ科,Polygonaceae,ylist
タイトウジマサクラタデ，オオアガリサクラタデ,タデ科,Polygonaceae,ylist:alias
モミジバヒメオドリコソウ,シソ科,Lamiaceae,ylist
キレハヒメオドリコソウ (Takahashi 1993,シソ科,Lamiaceae,ylist:alias
non Sugimoto 1975),シソ科,Lamiaceae,ylist:alias
トカラノギク,キク科,Asteraceae,ylist
ムニンシシラン，ナンヨウシシラン,イノモトソウ科,Pteridaceae,ylist:alias
ボウシュウグワ,クワ科,Moraceae,ylist
ザクロソウモドキ,ザクロソウ科,Molluginaceae,ylist
ハナビザクロソウ (Ohba 2003),ザクロソウ科,Molluginaceae,ylist:alias
ホソバモンパミミナグサ,ザクロソウ科,Molluginaceae,ylist
ハコベモドキ,ザクロソウ科,Molluginaceae,ylist:alias
ハナスベリヒユ,スベリヒユ科,Portulacaceae,ylist
ニセマメグンバイナズナ,アブラナ科,Brassicaceae (Cruciferae),ylist
アキノタネツケバナ,アブラナ科,Brassicaceae (Cruciferae),ylist:alias
カズサザクラ,バラ科,Rosaceae,ylist
ミヤコグサモドキ,マメ科,Fabaceae,ylist
キクバスミレ,スミレ科,Violaceae,ylist:alias
エノシマキブシ,キブシ科,Stachyuraceae,ylist:alias
ノダアカバナ,アカバナ科,Onagraceae,ylist
アイノコヒルガオ,ヒルガオ科,Convolvulaceae,ylist
モンパナスビ,ナス科,Solanaceae,ylist
トゲハリナスビ (Katsuyama 2003,ナス科,Solanaceae,ylist:alias
non Corner & Watanabe 1969),ナス科,Solanaceae,ylist:alias
マナヅルホタルブクロ,キキョウ科,Campanulaceae,ylist
ノコギリヒゴタイ,キク科,Asteraceae,ylist
カズサヤマアザミ,キク科,Asteraceae,ylist
シロバナタカアザミ,キク科,Asteraceae,ylist
アイセイタカハハコグサ,キク科,Asteraceae,ylist
サクラオグルマ,キク科,Asteraceae,ylist
アイノコセイヨウタンポポ,キク科,Asteraceae,ylist
アイノコアカミタンポポ,キク科,Asteraceae,ylist
ヒロハシャゼンオモダカ,オモダカ科,Alismataceae,ylist
ネズミボウキ,クサスギカズラ科,Asparagaceae,ylist
ヒメトキワツユクサ,ツユクサ科,Commelinaceae,ylist
ブライダルベール,ツユクサ科,Commelinaceae,ylist:alias
アンダーソンムラサキツユクサ,ツユクサ科,Commelinaceae,ylist
ベニスズメガヤ,イネ科,Poaceae,ylist
ニセコムギダマシ,イネ科,Poaceae,ylist
ケニクキビ,イネ科,Poaceae,ylist
チャボメヒシバ,イネ科,Poaceae,ylist
ハイメヒシバ,イネ科,Poaceae,ylist:alias
シロガネチカラシバ,イネ科,Poaceae,ylist
オオモンツキガヤ,イネ科,Poaceae,ylist
チャボガマ,ガマ科,Typhaceae,ylist
イトバガマ,ガマ科,Typhaceae,ylist:alias
インバテンツキ,カヤツリグサ科,Cyperaceae,ylist
オオハタガヤ,カヤツリグサ科,Cyperaceae,ylist
コセイタカハリイ,カヤツリグサ科,Cyperaceae,ylist
カズサハリイ,カヤツリグサ科,Cyperaceae,ylist
ホタルイモドキ,カヤツリグサ科,Cyperaceae,ylist
ヌマアオガヤツリ,カヤツリグサ科,Cyperaceae,ylist
コニクキビ (Kimura 2003).,イネ科,Poaceae,ylist:alias
フナシイワギリソウ,イワタバコ科,Gesneriaceae,ylist
オキノアブラギク,キク科,Asteraceae,ylist:alias
タイヘイヨウグルミ,マメ科,Fabaceae,ylist
タイヘイヨウクルミ,マメ科,Fabaceae,ylist:alias
ルリアザミ,キク科,Asteraceae,ylist
リンゴアザミ，ムラサキルーシャン,キク科,Asteraceae,ylist:alias
セイオウボ,ツバキ科,Theaceae,ylist
オグラギク,キク科,Asteraceae,ylist
オグラチョウセンノギク,キク科,Asteraceae,ylist:alias
トガクシイワインチン (Kitagawa & Nagami 1960),キク科,Asteraceae,ylist:alias
ヤエキツネノカミソリ,ヒガンバナ科,Amaryllidaceae,ylist
コモノウラジロノキ,バラ科,Rosaceae,ylist
サンインヒエスゲ,カヤツリグサ科,Cyperaceae,ylist
シベリアノギク,キク科,Asteraceae,ylist
チョウセンヤマギク，モウコイワギク,キク科,Asteraceae,ylist:alias
チョウセンノギク，ホソバチョウセンノギク,キク科,Asteraceae,ylist:alias
アブラギク，ハマカンギク,キク科,Asteraceae,ylist:alias
サトイソギク，シモカツギ,キク科,Asteraceae,ylist:alias
ウゴシオギク,キク科,Asteraceae,ylist:alias
ネバリホソバヨモギ(temp.),キク科,Asteraceae,ylist
ニオイヨモギ,キク科,Asteraceae,ylist
ステップノギク,キク科,Asteraceae,ylist:alias
オオステップノギク (Kitagawa 1979),キク科,Asteraceae,ylist:alias
タイトウヤマジノギク,キク科,Asteraceae,ylist:alias
イチキスミレ,スミレ科,Violaceae,ylist
トカラカンスゲ,カヤツリグサ科,Cyperaceae,ylist
ウジカンスゲ,カヤツリグサ科,Cyperaceae,ylist:alias
ユワンオニドコロ,ヤマノイモ科,Dioscoreaceae,ylist
アマミドコロ,ヤマノイモ科,Dioscoreaceae,ylist:alias
ノジオン,キク科,Asteraceae,ylist:alias
シマソケイ,キョウチクトウ科,Apocynaceae,ylist
カリッサ,キョウチクトウ科,Apocynaceae,ylist
サンユウカ,キョウチクトウ科,Apocynaceae,ylist
ハートカズラ,キョウチクトウ科,Apocynaceae,ylist
ビルマコプシア,キョウチクトウ科,Apocynaceae,ylist
オオバナカズラ,キョウチクトウ科,Apocynaceae,ylist
リンズゴケ,ハイゴケ科,Hypnaceae,ylist
ボンチゴケ,キヌシッポゴケ科,Seligeriaceae,ylist
オリンピックゴケ,キヌシッポゴケ科,Seligeriaceae,ylist:alias
シロイヨアブラギク,キク科,Asteraceae,ylist
テングスズメウリ,ウリ科,Cucurbitaceae,ylist
リュウノヤブマオ,イラクサ科,Urticaceae,ylist
コニシカマツカ,バラ科,Rosaceae,ylist
チュウゴクナシ,バラ科,Rosaceae,ylist
シナナシ,バラ科,Rosaceae,ylist:alias
イヌヒメカンガレイ,カヤツリグサ科,Cyperaceae,ylist
ケカリヤスモドキ,イネ科,Poaceae,ylist
ハタベカンガレイ,カヤツリグサ科,Cyperaceae,ylist
ハコネカンガレイ，ナスノカンガレイ，オトマスカンガレイ，キタガワカンガレイ,カヤツリグサ科,Cyperaceae,ylist:alias
ヤミゾハグマ,キク科,Asteraceae,ylist
イリオモテツルアダン,タコノキ科,Pandanaceae,ylist:alias
リュウキュウアダン,タコノキ科,Pandanaceae,ylist:alias
カネアダン,タコノキ科,Pandanaceae,ylist
コシロガヤツリ,カヤツリグサ科,Cyperaceae,ylist
イトハリイ,カヤツリグサ科,Cyperaceae,ylist
ナガバコウホネ,スイレン科,Nymphaeaceae,ylist
アブクマアザミ,キク科,Asteraceae,ylist
シロバナアレチアザミ,キク科,Asteraceae,ylist
オオオタカラコウ,キク科,Asteraceae,ylist:alias
ガッサンウサギギク,キク科,Asteraceae,ylist
ニイタカヤマハハコ,キク科,Asteraceae,ylist
ヤブオニタビラコ,キク科,Asteraceae,ylist
ニッポウアザミ,キク科,Asteraceae,ylist
タネガシマアザミ,キク科,Asteraceae,ylist
フギレギボウシ,クサスギカズラ科,Asparagaceae,ylist
アツバギボウシ,クサスギカズラ科,Asparagaceae,ylist:alias
フジギボウシ,クサスギカズラ科,Asparagaceae,ylist
レンゲギボウシ,クサスギカズラ科,Asparagaceae,ylist
ウラジロヒュウガギボウシ,クサスギカズラ科,Asparagaceae,ylist
サジギボウシ,クサスギカズラ科,Asparagaceae,ylist
ヘラギボウシ,クサスギカズラ科,Asparagaceae,ylist:alias
ツリガネギボウシ,クサスギカズラ科,Asparagaceae,ylist
キフクリンギボウシ,クサスギカズラ科,Asparagaceae,ylist
イブキギボウシ,クサスギカズラ科,Asparagaceae,ylist:alias
マルバタチギボウシ,クサスギカズラ科,Asparagaceae,ylist:alias
ナガサキハギ,マメ科,Fabaceae,ylist
ワカサトウヒレン,キク科,Asteraceae,ylist
ワダツミノキ,クロタキカズラ科,Icacinaceae,ylist
ナツエビネ,ラン科,Orchidaceae,ylist
アイハリガネワラビ,ヒメシダ科,Thelypteridaceae,ylist
ニッコウオオズミ,バラ科,Rosaceae,ylist:alias
ヤマツクシハギ,マメ科,Fabaceae,ylist
マルバツクシハギ,マメ科,Fabaceae,ylist
フトモミシノブゴケ,シノブゴケ科,Thuidiaceae,ylist
オニノタスキ,ハイヒモゴケ科,Meteoriaceae,ylist
オオソリハゴケ,ヤナギゴケ科,Amblystegiaceae,ylist
ギンゴケモドキ,ハリガネゴケ科,Bryaceae,ylist
ナガエキシッポゴケ,ヤスジゴケ科,Rhabdoweisiaceae,ylist
ナガエノキシッポゴケ,ヤスジゴケ科,Rhabdoweisiaceae,ylist:alias
ミヤマチョウチンゴケ,スギゴケ科,Polytrichaceae,ylist
タマヒモゴケ,ヒモゴケ科,Aulacomniaceae,ylist
マキハネジクチゴケ,センボンゴケ科,Pottiaceae,ylist
チャボヒツジゴケ,アオギヌゴケ科,Brachytheciaceae,ylist
シロヒツジゴケ,アオギヌゴケ科,Brachytheciaceae,ylist
エゾアオギヌゴケ,アオギヌゴケ科,Brachytheciaceae,ylist
オノエヒツジゴケ,アオギヌゴケ科,Brachytheciaceae,ylist
コエノヒツジゴケ,アオギヌゴケ科,Brachytheciaceae,ylist
エゾヒツジゴケ,アオギヌゴケ科,Brachytheciaceae,ylist
ナガエヒツジゴケ,アオギヌゴケ科,Brachytheciaceae,ylist
キノクニヒツジゴケ,アオギヌゴケ科,Brachytheciaceae,ylist
サクラジマヒツジゴケ,アオギヌゴケ科,Brachytheciaceae,ylist
タカネハリガネゴケ,ハリガネゴケ科,Bryaceae,ylist
アカハリガネゴケ,ハリガネゴケ科,Bryaceae,ylist
ホソバカマツカ,バラ科,Rosaceae,ylist:alias
ケナシミツバウツギ,ミツバウツギ科,Staphyleaceae,ylist:alias
ニセコガネハイゴケ,ヤナギゴケ科,Amblystegiaceae,ylist
ホソクシノハゴケ,ヤナギゴケ科,Amblystegiaceae,ylist
イクタマユハケゴケ,シラガゴケ科,Leucobryaceae,ylist
ミギワチョウチンゴケ,チョウチンゴケ科,Mniaceae,ylist
ミギハチョウチンゴケ,チョウチンゴケ科,Mniaceae,ylist:alias
ミズマンネンスギ,コウヤノマンネングサ科,Climaciaceae,ylist
ヤマトシッチゴケ,ヤナギゴケ科,Amblystegiaceae,ylist
ヒメクシノハゴケ,イワダレゴケ科,Hylocomiaceae,ylist
イトクシノハゴケ,イワダレゴケ科,Hylocomiaceae,ylist
コスブタ,トチカガミ科,Hydrocharitaceae,ylist:alias
ナガヒゲミスブタ,トチカガミ科,Hydrocharitaceae,ylist:alias
アミバヒゲゴケ,センボンゴケ科,Pottiaceae,ylist
クマデゴケ,シッポゴケ科,Dicranaceae,ylist
エゾクマデゴケ,シッポゴケ科,Dicranaceae,ylist
ユガミススキゴケ,シッポゴケ科,Dicranaceae,ylist
チョウセンススキゴケ,シッポゴケ科,Dicranaceae,ylist:alias
シマススキゴケ,シッポゴケ科,Dicranaceae,ylist
ツクシハナガゴケ,シッポゴケ科,Dicranaceae,ylist
オオシマススキゴケ,シッポゴケ科,Dicranaceae,ylist
ミヤマユミゴケ,シラガゴケ科,Leucobryaceae,ylist
チョクミシッポゴケ,シッポゴケ科,Dicranaceae,ylist
ナガバシッポゴケ,シッポゴケ科,Dicranaceae,ylist
ヒゲスズメノヒエ,イネ科,Poaceae,ylist
ユキミシッポゴケ,シッポゴケ科,Dicranaceae,ylist
ゴウノシッポゴケ,シッポゴケ科,Dicranaceae,ylist
ゴオノシッポゴケ,シッポゴケ科,Dicranaceae,ylist:alias
シワシッポゴケ,シッポゴケ科,Dicranaceae,ylist
イシヅチカモジゴケ,シッポゴケ科,Dicranaceae,ylist
オニカモジゴケ,シッポゴケ科,Dicranaceae,ylist
ヤマシッポゴケ,シッポゴケ科,Dicranaceae,ylist
ヒュウガオウレン,キンポウゲ科,Ranunculaceae,ylist
シコクバイカオウレン,キンポウゲ科,Ranunculaceae,ylist
ツクシカンガレイ,カヤツリグサ科,Cyperaceae,ylist
コムギダマシ,イネ科,Poaceae,ylist
シロコメガヤ (Kitagawa 1939),イネ科,Poaceae,ylist:alias
トウジンビエ,イネ科,Poaceae,ylist
トウジンキビ,イネ科,Poaceae,ylist:alias
パールミレット,イネ科,Poaceae,ylist:alias
マルバヤブニッケイ,クスノキ科,Lauraceae,ylist
コバノヤブニッケイ,クスノキ科,Lauraceae,ylist:alias
チョウセンモミ,マツ科,Pinaceae,ylist
トウシラベ,マツ科,Pinaceae,ylist
アキツリガネツツジ,ツツジ科,Ericaceae,ylist:alias
フサナンヨウスギ (Makino in J. J. B. 7(7): (269),ナンヨウスギ科,Araucariaceae,ylist:alias
アカタコノキ,タコノキ科,Pandanaceae,ylist
ビヨウタコノキ,タコノキ科,Pandanaceae,ylist:alias
コダイサンチク,イネ科,Poaceae,ylist
コタイサンチク,イネ科,Poaceae,ylist:alias
ケリョクチク,イネ科,Poaceae,ylist:alias
ハダカムギ,イネ科,Poaceae,ylist
オキナダンチク (Makino 1931),イネ科,Poaceae,ylist:alias
タカサゴツガゴケ,ホソバツガゴケ科,Daltoniaceae,ylist
ミナミツガゴケ,ホソバツガゴケ科,Daltoniaceae,ylist
クロジクツガゴケ,ホソバツガゴケ科,Daltoniaceae,ylist
チビッコキンシゴケ,キンシゴケ科,Ditrichaceae,ylist
ホソバイヌビエ,イネ科,Poaceae,ylist:alias
