row,record_id,insect_id,plant_name,filled_family,ylist_canonical,ylist_scientific_name,factcheck_source
15690,hostplant-911512,species-21969,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15696,hostplant-911518,species-21978,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15697,hostplant-911519,species-21978,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15698,hostplant-911520,species-21978,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15699,hostplant-911523,species-21978,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15700,hostplant-911524,species-21978,キリ,キリ科,キリ,Paulownia tomentosa,public/assets/data-lite/ylist-lite.json
15701,hostplant-911525,species-21978,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15702,hostplant-911526,species-21978,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15709,hostplant-911535,species-21992,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15710,hostplant-911536,species-21992,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15711,hostplant-911537,species-21992,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15712,hostplant-911538,species-21992,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
15713,hostplant-911541,species-21992,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15721,hostplant-911551,species-21993,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15722,hostplant-911552,species-21993,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15723,hostplant-911553,species-21993,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15724,hostplant-911554,species-21993,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
15725,hostplant-911557,species-21993,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15733,hostplant-911567,species-21994,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15734,hostplant-911568,species-21994,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15735,hostplant-911569,species-21994,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15736,hostplant-911570,species-21994,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
15737,hostplant-911573,species-21994,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15745,hostplant-911583,species-21995,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15746,hostplant-911584,species-21995,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15747,hostplant-911585,species-21995,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15748,hostplant-911586,species-21995,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
15749,hostplant-911589,species-21995,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15757,hostplant-911599,species-21996,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15758,hostplant-911600,species-21996,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15759,hostplant-911601,species-21996,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15760,hostplant-911602,species-21996,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
15761,hostplant-911605,species-21996,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15769,hostplant-911615,species-21997,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15770,hostplant-911616,species-21997,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15771,hostplant-911617,species-21997,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15772,hostplant-911618,species-21997,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
15773,hostplant-911621,species-21997,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15781,hostplant-911631,species-22000,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15782,hostplant-911632,species-22000,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15783,hostplant-911633,species-22000,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15784,hostplant-911634,species-22000,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
15785,hostplant-911636,species-22000,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15793,hostplant-911644,species-22001,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15794,hostplant-911645,species-22001,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15795,hostplant-911646,species-22001,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15796,hostplant-911647,species-22001,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
15797,hostplant-911649,species-22001,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15800,hostplant-911652,species-22006,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15801,hostplant-911653,species-22006,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15802,hostplant-911654,species-22009,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15803,hostplant-911655,species-22009,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15804,hostplant-911657,species-22009,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15806,hostplant-911660,species-22010,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15807,hostplant-911661,species-22010,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15808,hostplant-911663,species-22010,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15810,hostplant-911666,species-22011,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15811,hostplant-911667,species-22011,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15812,hostplant-911669,species-22011,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15818,hostplant-911676,species-22023,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15819,hostplant-911679,species-22023,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15826,hostplant-911688,species-22024,ウメ,バラ科,ウメ,Prunus mume,public/assets/data-lite/ylist-lite.json
15827,hostplant-911691,species-22024,シラキ,トウダイグサ科,シラキ,Neoshirakia japonica,public/assets/data-lite/ylist-lite.json
15830,hostplant-911696,species-22035,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15837,hostplant-911703,species-22049,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15845,hostplant-911713,species-22050,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15853,hostplant-911723,species-22051,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15855,hostplant-911727,species-22057,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15856,hostplant-911728,species-22057,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15858,hostplant-911730,species-22058,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15859,hostplant-911731,species-22058,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15864,hostplant-911736,species-22073,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15866,hostplant-911739,species-22077,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15867,hostplant-911740,species-22078,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15869,hostplant-911742,species-22081,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
15870,hostplant-911744,species-22086,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15881,hostplant-911755,species-22124,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15882,hostplant-911757,species-22124,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15888,hostplant-911765,species-22171,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15893,hostplant-911774,species-22172,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15909,hostplant-911795,species-22252,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15910,hostplant-911796,species-22252,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
15911,hostplant-911797,species-22252,キリ,キリ科,キリ,Paulownia tomentosa,public/assets/data-lite/ylist-lite.json
15912,hostplant-911798,species-22252,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15913,hostplant-911799,species-22252,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15921,hostplant-911807,species-22253,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15922,hostplant-911808,species-22253,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
15923,hostplant-911809,species-22253,キリ,キリ科,キリ,Paulownia tomentosa,public/assets/data-lite/ylist-lite.json
15924,hostplant-911810,species-22253,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15925,hostplant-911811,species-22253,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15933,hostplant-911819,species-22254,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15934,hostplant-911820,species-22254,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
15935,hostplant-911821,species-22254,キリ,キリ科,キリ,Paulownia tomentosa,public/assets/data-lite/ylist-lite.json
15936,hostplant-911822,species-22254,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15937,hostplant-911823,species-22254,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15944,hostplant-911830,species-22273,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15957,hostplant-911844,species-22322,シャクヤク,ボタン科,シャクヤク,Paeonia lactiflora var. trichocarpa,public/assets/data-lite/ylist-lite.json
15958,hostplant-911845,species-22322,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
15962,hostplant-911850,species-22355,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15963,hostplant-911851,species-22355,キリ,キリ科,キリ,Paulownia tomentosa,public/assets/data-lite/ylist-lite.json
15964,hostplant-911852,species-22355,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15965,hostplant-911853,species-22355,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15966,hostplant-911854,species-22356,イスノキ,マンサク科,イスノキ,Distylium racemosum,public/assets/data-lite/ylist-lite.json
15967,hostplant-911855,species-22356,キリ,キリ科,キリ,Paulownia tomentosa,public/assets/data-lite/ylist-lite.json
15968,hostplant-911856,species-22356,ヤマモミジ,ムクロジ科,ヤマモミジ,Acer amoenum var. matsumurae,public/assets/data-lite/ylist-lite.json
15969,hostplant-911857,species-22356,ショウベンノキ,ミツバウツギ科,ショウベンノキ,Turpinia ternata,public/assets/data-lite/ylist-lite.json
15970,hostplant-911858,species-22510,カラスザンショウ,ミカン科,カラスザンショウ,Zanthoxylum ailanthoides var. ailanthoides,public/assets/data-lite/ylist-lite.json
15971,hostplant-911866,species-22522,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
